ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-09-17,26751.891327539943,11234.522972419754,41877.04652589531,26751.891327539943,26751.891327539943,75.43283805404904,75.43283805404904,75.43283805404904,75.43283805404904,75.43283805404904,75.43283805404904,0.0,0.0,0.0,26827.324165593993
2010-09-19,26787.754785008026,2933.2227605387084,34399.20615885606,26787.754785008026,26787.754785008026,-8015.761444060382,-8015.761444060382,-8015.761444060382,-8015.761444060382,-8015.761444060382,-8015.761444060382,0.0,0.0,0.0,18771.993340947643
2010-09-20,26805.68651374207,15271.343179501753,46135.5290860918,26805.68651374207,26805.68651374207,3121.2522497729656,3121.2522497729656,3121.2522497729656,3121.2522497729656,3121.2522497729656,3121.2522497729656,0.0,0.0,0.0,29926.938763515034
2010-09-21,26823.61824247611,15908.199971480271,48475.9149543082,26823.61824247611,26823.61824247611,5961.846001162831,5961.846001162831,5961.846001162831,5961.846001162831,5961.846001162831,5961.846001162831,0.0,0.0,0.0,32785.46424363894
2010-09-22,26841.54808873054,13313.387519170976,44922.03929105016,26841.54808873054,26841.54808873054,2269.1096871673376,2269.1096871673376,2269.1096871673376,2269.1096871673376,2269.1096871673376,2269.1096871673376,0.0,0.0,0.0,29110.657775897875
2010-09-23,26859.477934984967,21217.18085651515,54145.76091941304,26859.477934984967,26859.477934984967,10223.819474486962,10223.819474486962,10223.819474486962,10223.819474486962,10223.819474486962,10223.819474486962,0.0,0.0,0.0,37083.297409471925
2010-09-24,26877.407781239395,11383.072688195502,42870.98250130865,26877.407781239395,26877.407781239395,75.43283808789,75.43283808789,75.43283808789,75.43283808789,75.43283808789,75.43283808789,0.0,0.0,0.0,26952.840619327286
2010-09-26,26913.267473748256,2049.610366414003,34293.98227656615,26913.267473748256,26913.267473748256,-8015.7614440580965,-8015.7614440580965,-8015.7614440580965,-8015.7614440580965,-8015.7614440580965,-8015.7614440580965,0.0,0.0,0.0,18897.506029690157
2010-09-27,26931.197320002684,14027.693097286483,46554.3785096084,26931.197320002684,26931.197320002684,3121.252249776662,3121.252249776662,3121.252249776662,3121.252249776662,3121.252249776662,3121.252249776662,0.0,0.0,0.0,30052.449569779346
2010-09-28,26949.127166257113,17953.135555412617,47740.269067711684,26949.127166257113,26949.127166257113,5961.846001166054,5961.846001166054,5961.846001166054,5961.846001166054,5961.846001166054,5961.846001166054,0.0,0.0,0.0,32910.973167423166
2010-09-29,26967.05701251154,13355.606178911436,44935.58889455779,26967.05701251154,26967.05701251154,2269.1096871712625,2269.1096871712625,2269.1096871712625,2269.1096871712625,2269.1096871712625,2269.1096871712625,0.0,0.0,0.0,29236.166699682803
2010-09-30,26984.98685876597,21228.281350005233,52947.32513582607,26984.98685876597,26984.98685876597,10223.819474478847,10223.819474478847,10223.819474478847,10223.819474478847,10223.819474478847,10223.819474478847,0.0,0.0,0.0,37208.806333244815
2010-10-01,27002.916705020398,12082.309263614618,43191.79780522853,27002.916705020398,27002.916705020398,75.4328380783913,75.4328380783913,75.4328380783913,75.4328380783913,75.4328380783913,75.4328380783913,0.0,0.0,0.0,27078.34954309879
2010-10-03,27038.77639752925,3313.2355682454327,35480.10770380231,27038.77639752925,27038.77639752925,-8015.761444084597,-8015.761444084597,-8015.761444084597,-8015.761444084597,-8015.761444084597,-8015.761444084597,0.0,0.0,0.0,19023.014953444654
2010-10-04,27056.706243783683,14695.440309856767,45838.63729660379,27056.706243783683,27056.706243783683,3121.2522497729133,3121.2522497729133,3121.2522497729133,3121.2522497729133,3121.2522497729133,3121.2522497729133,0.0,0.0,0.0,30177.958493556594
2010-10-05,27074.636090038108,15952.976494755398,48810.53737406293,27074.636090038108,27074.636090038108,5961.846001163656,5961.846001163656,5961.846001163656,5961.846001163656,5961.846001163656,5961.846001163656,0.0,0.0,0.0,33036.48209120176
2010-10-06,27092.56593629254,13491.298654004198,45508.54728823042,27092.56593629254,27092.56593629254,2269.109687172592,2269.109687172592,2269.109687172592,2269.109687172592,2269.109687172592,2269.109687172592,0.0,0.0,0.0,29361.675623465133
2010-10-07,27110.495782546965,21587.259339205502,52963.5257046594,27110.495782546965,27110.495782546965,10223.819474485335,10223.819474485335,10223.819474485335,10223.819474485335,10223.819474485335,10223.819474485335,0.0,0.0,0.0,37334.3152570323
2010-10-08,27128.425628801397,11901.248872880415,42757.86471603649,27128.425628801397,27128.425628801397,75.43283810166906,75.43283810166906,75.43283810166906,75.43283810166906,75.43283810166906,75.43283810166906,0.0,0.0,0.0,27203.858466903064
2010-10-10,27164.285321310253,2605.3761794544657,34713.92922978736,27164.285321310253,27164.285321310253,-8015.761444071737,-8015.761444071737,-8015.761444071737,-8015.761444071737,-8015.761444071737,-8015.761444071737,0.0,0.0,0.0,19148.523877238516
2010-10-11,27182.21516756468,14245.36594587628,46479.55713712418,27182.21516756468,27182.21516756468,3121.252249754514,3121.252249754514,3121.252249754514,3121.252249754514,3121.252249754514,3121.252249754514,0.0,0.0,0.0,30303.467417319192
2010-10-12,27200.14501381911,16804.990314502244,49627.63859272338,27200.14501381911,27200.14501381911,5961.846001161261,5961.846001161261,5961.846001161261,5961.846001161261,5961.846001161261,5961.846001161261,0.0,0.0,0.0,33161.99101498037
2010-10-13,27197.353111610148,13054.509438075083,45702.32002313808,27197.353111610148,27197.353111610148,2269.109687179112,2269.109687179112,2269.109687179112,2269.109687179112,2269.109687179112,2269.109687179112,0.0,0.0,0.0,29466.46279878926
2010-10-14,27194.56120940119,21201.32631023451,53827.21302951991,27194.56120940119,27194.56120940119,10223.819474489488,10223.819474489488,10223.819474489488,10223.819474489488,10223.819474489488,10223.819474489488,0.0,0.0,0.0,37418.380683890675
2010-10-15,27191.76930719223,10639.363605373119,43544.427424947455,27191.76930719223,27191.76930719223,75.43283808160975,75.43283808160975,75.43283808160975,75.43283808160975,75.43283808160975,75.43283808160975,0.0,0.0,0.0,27267.20214527384
2010-10-17,27186.185502774308,3385.2572047558015,35481.4675955189,27186.185502774308,27186.185502774308,-8015.761444069448,-8015.761444069448,-8015.761444069448,-8015.761444069448,-8015.761444069448,-8015.761444069448,0.0,0.0,0.0,19170.42405870486
2010-10-18,27183.39360056535,15033.393943757905,46179.752901642765,27183.39360056535,27183.39360056535,3121.252249765536,3121.252249765536,3121.252249765536,3121.252249765536,3121.252249765536,3121.252249765536,0.0,0.0,0.0,30304.645850330886
2010-10-19,27180.601698356386,17292.689235413098,48409.940239940894,27180.601698356386,27180.601698356386,5961.846001167107,5961.846001167107,5961.846001167107,5961.846001167107,5961.846001167107,5961.846001167107,0.0,0.0,0.0,33142.447699523495
2010-10-20,27177.809796147427,13534.00470863101,43995.52616225063,27177.809796147427,27177.809796147427,2269.1096871712602,2269.1096871712602,2269.1096871712602,2269.1096871712602,2269.1096871712602,2269.1096871712602,0.0,0.0,0.0,29446.91948331869
2010-10-21,27175.017893938468,20456.148400611113,54082.719301827026,27175.017893938468,27175.017893938468,10223.819474488671,10223.819474488671,10223.819474488671,10223.819474488671,10223.819474488671,10223.819474488671,0.0,0.0,0.0,37398.837368427136
2010-10-22,27172.22599172951,10955.789548642242,42553.09437255467,27172.22599172951,27172.22599172951,75.43283807211004,75.43283807211004,75.43283807211004,75.43283807211004,75.43283807211004,75.43283807211004,0.0,0.0,0.0,27247.658829801618
2010-10-24,27166.642187311587,3990.3741010259187,35143.23656747026,27166.642187311587,27166.642187311587,-8015.761444046014,-8015.761444046014,-8015.761444046014,-8015.761444046014,-8015.761444046014,-8015.761444046014,0.0,0.0,0.0,19150.880743265574
2010-10-25,27163.850285102624,15310.25020619289,47080.010793151996,27163.850285102624,27163.850285102624,3121.2522497471355,3121.2522497471355,3121.2522497471355,3121.2522497471355,3121.2522497471355,3121.2522497471355,0.0,0.0,0.0,30285.10253484976
2010-10-26,27161.05838289366,16661.855272195266,49250.22032725554,27161.05838289366,27161.05838289366,5961.846001162086,5961.846001162086,5961.846001162086,5961.846001162086,5961.846001162086,5961.846001162086,0.0,0.0,0.0,33122.90438405575
2010-10-27,27158.266480684702,13794.840648013214,45800.0695825897,27158.266480684702,27158.266480684702,2269.1096871751856,2269.1096871751856,2269.1096871751856,2269.1096871751856,2269.1096871751856,2269.1096871751856,0.0,0.0,0.0,29427.37616785989
2010-10-28,27155.474578475743,20727.42914886401,51903.39747354677,27155.474578475743,27155.474578475743,10223.819474485523,10223.819474485523,10223.819474485523,10223.819474485523,10223.819474485523,10223.819474485523,0.0,0.0,0.0,37379.29405296127
2010-10-29,27152.68267626678,11577.948788096839,42676.21790735144,27152.68267626678,27152.68267626678,75.43283805204983,75.43283805204983,75.43283805204983,75.43283805204983,75.43283805204983,75.43283805204983,0.0,0.0,0.0,27228.11551431883
2010-10-31,27147.098871848862,3585.745046036478,34444.48166705462,27147.098871848862,27147.098871848862,-8015.761444072514,-8015.761444072514,-8015.761444072514,-8015.761444072514,-8015.761444072514,-8015.761444072514,0.0,0.0,0.0,19131.33742777635
2010-11-01,27144.306969639903,14402.347454130519,45209.2756428163,27144.306969639903,27144.306969639903,3121.2522497581576,3121.2522497581576,3121.2522497581576,3121.2522497581576,3121.2522497581576,3121.2522497581576,0.0,0.0,0.0,30265.559219398063
2010-11-02,27141.51506743094,17481.86306457117,47443.23894578704,27141.51506743094,27141.51506743094,5961.846001159691,5961.846001159691,5961.846001159691,5961.846001159691,5961.846001159691,5961.846001159691,0.0,0.0,0.0,33103.36106859063
2010-11-03,27138.723165221985,13711.995987416252,45177.02705154171,27138.723165221985,27138.723165221985,2269.10968717911,2269.10968717911,2269.10968717911,2269.10968717911,2269.10968717911,2269.10968717911,0.0,0.0,0.0,29407.832852401094
2010-11-04,27113.614298749108,22467.375140167664,53237.33891309664,27113.614298749108,27113.614298749108,10223.819474475074,10223.819474475074,10223.819474475074,10223.819474475074,10223.819474475074,10223.819474475074,0.0,0.0,0.0,37337.433773224184
2010-11-05,27088.505432276233,11119.604937835029,44441.51214363878,27088.505432276233,27088.505432276233,75.4328380858904,75.4328380858904,75.4328380858904,75.4328380858904,75.4328380858904,75.4328380858904,0.0,0.0,0.0,27163.938270362123
2010-11-07,27038.287699330485,2977.5902606031154,34757.68359261335,27038.287699330485,27038.287699330485,-8015.761444077867,-8015.761444077867,-8015.761444077867,-8015.761444077867,-8015.761444077867,-8015.761444077867,0.0,0.0,0.0,19022.52625525262
2010-11-08,27013.178832857608,13892.652323017955,46513.57663333692,27013.178832857608,27013.178832857608,3121.252249769178,3121.252249769178,3121.252249769178,3121.252249769178,3121.252249769178,3121.252249769178,0.0,0.0,0.0,30134.431082626787
2010-11-09,26988.069966384734,16287.163571195386,49071.45283628207,26988.069966384734,26988.069966384734,5961.8460011546695,5961.8460011546695,5961.8460011546695,5961.8460011546695,5961.8460011546695,5961.8460011546695,0.0,0.0,0.0,32949.915967539404
2010-11-10,26962.961099911856,12879.13558064468,45084.27395954114,26962.961099911856,26962.961099911856,2269.1096871738546,2269.1096871738546,2269.1096871738546,2269.1096871738546,2269.1096871738546,2269.1096871738546,0.0,0.0,0.0,29232.07078708571
2010-11-11,26937.852233438985,21715.499055777967,54107.57162674524,26937.852233438985,26937.852233438985,10223.819474481561,10223.819474481561,10223.819474481561,10223.819474481561,10223.819474481561,10223.819474481561,0.0,0.0,0.0,37161.67170792055
2010-11-12,26912.743366966104,11899.06916816278,41706.40385364613,26912.743366966104,26912.743366966104,75.43283806582998,75.43283806582998,75.43283806582998,75.43283806582998,75.43283806582998,75.43283806582998,0.0,0.0,0.0,26988.176205031934
2010-11-14,26862.525634020356,2559.7700131570127,33884.88741009088,26862.525634020356,26862.525634020356,-8015.76144407558,-8015.76144407558,-8015.76144407558,-8015.76144407558,-8015.76144407558,-8015.76144407558,0.0,0.0,0.0,18846.764189944777
2010-11-15,26837.416767547482,13300.870725484014,45126.80335949242,26837.416767547482,26837.416767547482,3121.252249750778,3121.252249750778,3121.252249750778,3121.252249750778,3121.252249750778,3121.252249750778,0.0,0.0,0.0,29958.66901729826
2010-11-16,26812.307901074604,17082.246391600027,48000.37144530805,26812.307901074604,26812.307901074604,5961.846001163142,5961.846001163142,5961.846001163142,5961.846001163142,5961.846001163142,5961.846001163142,0.0,0.0,0.0,32774.15390223775
2010-11-17,26787.199034601734,13788.286339467058,44865.78828539637,26787.199034601734,26787.199034601734,2269.109687175183,2269.109687175183,2269.109687175183,2269.109687175183,2269.109687175183,2269.109687175183,0.0,0.0,0.0,29056.308721776917
2010-11-18,26762.090168128856,21584.212848868225,52872.09756943575,26762.090168128856,26762.090168128856,10223.819474480746,10223.819474480746,10223.819474480746,10223.819474480746,10223.819474480746,10223.819474480746,0.0,0.0,0.0,36985.9096426096
2010-11-19,26736.981301655982,10358.964739345023,42477.258882766386,26736.981301655982,26736.981301655982,75.43283804576926,75.43283804576926,75.43283804576926,75.43283804576926,75.43283804576926,75.43283804576926,0.0,0.0,0.0,26812.414139701752
2010-11-21,26686.76356871023,2855.82262101577,35443.992969565516,26686.76356871023,26686.76356871023,-8015.761444091505,-8015.761444091505,-8015.761444091505,-8015.761444091505,-8015.761444091505,-8015.761444091505,0.0,0.0,0.0,18671.002124618724
2010-11-22,26661.654702237356,15705.85755124673,46554.70693224126,26661.654702237356,26661.654702237356,3121.2522497618015,3121.2522497618015,3121.2522497618015,3121.2522497618015,3121.2522497618015,3121.2522497618015,0.0,0.0,0.0,29782.906951999157
2010-11-23,26636.545835764482,16174.114117138612,49349.38904246153,26636.545835764482,26636.545835764482,5961.846001158121,5961.846001158121,5961.846001158121,5961.846001158121,5961.846001158121,5961.846001158121,0.0,0.0,0.0,32598.3918369226
2010-11-24,26611.4369692916,11349.607926014627,44505.14492735121,26611.4369692916,26611.4369692916,2269.1096871725235,2269.1096871725235,2269.1096871725235,2269.1096871725235,2269.1096871725235,2269.1096871725235,0.0,0.0,0.0,28880.546656464125
2010-11-25,26576.872052176786,21549.108472259857,52395.85614657183,26576.872052176786,26576.872052176786,10223.819474487234,10223.819474487234,10223.819474487234,10223.819474487234,10223.819474487234,10223.819474487234,0.0,0.0,0.0,36800.69152666402
2010-11-26,26542.30713506197,9956.647629269397,42510.539415049534,26542.30713506197,26542.30713506197,75.43283807961004,75.43283807961004,75.43283807961004,75.43283807961004,75.43283807961004,75.43283807961004,0.0,0.0,0.0,26617.73997314158
2010-11-28,26473.17730083234,2884.9522733840436,35313.19629576128,26473.17730083234,26473.17730083234,-8015.761444078645,-8015.761444078645,-8015.761444078645,-8015.761444078645,-8015.761444078645,-8015.761444078645,0.0,0.0,0.0,18457.415856753694
2010-11-29,26438.612383717526,14005.786459611014,45513.95584599591,26438.612383717526,26438.612383717526,3121.2522497654977,3121.2522497654977,3121.2522497654977,3121.2522497654977,3121.2522497654977,3121.2522497654977,0.0,0.0,0.0,29559.864633483023
2010-11-30,26404.047466602708,15358.895432562344,46901.55521567286,26404.047466602708,26404.047466602708,5961.846001153099,5961.846001153099,5961.846001153099,5961.846001153099,5961.846001153099,5961.846001153099,0.0,0.0,0.0,32365.893467755806
2010-12-01,26369.48254948789,12278.477044496705,45524.63603035757,26369.48254948789,26369.48254948789,2269.109687164671,2269.109687164671,2269.109687164671,2269.109687164671,2269.109687164671,2269.109687164671,0.0,0.0,0.0,28638.59223665256
2010-12-02,26334.91763237308,21066.69324485054,51880.0726384079,26334.91763237308,26334.91763237308,10223.819474484086,10223.819474484086,10223.819474484086,10223.819474484086,10223.819474484086,10223.819474484086,0.0,0.0,0.0,36558.73710685717
2010-12-03,26300.35271525826,9257.481764069664,42710.97706761165,26300.35271525826,26300.35271525826,75.43283805954931,75.43283805954931,75.43283805954931,75.43283805954931,75.43283805954931,75.43283805954931,0.0,0.0,0.0,26375.78555331781
2010-12-05,26231.222881028632,3794.859064531796,32957.16778028399,26231.222881028632,26231.222881028632,-8015.761444065782,-8015.761444065782,-8015.761444065782,-8015.761444065782,-8015.761444065782,-8015.761444065782,0.0,0.0,0.0,18215.46143696285
2010-12-06,26196.657963913814,13493.599667993409,45333.80755852063,26196.657963913814,26196.657963913814,3121.252249776519,3121.252249776519,3121.252249776519,3121.252249776519,3121.252249776519,3121.252249776519,0.0,0.0,0.0,29317.910213690335
2010-12-07,26162.093046798997,15963.071436498707,48008.39485704462,26162.093046798997,26162.093046798997,5961.846001161573,5961.846001161573,5961.846001161573,5961.846001161573,5961.846001161573,5961.846001161573,0.0,0.0,0.0,32123.93904796057
2010-12-08,26127.528129684182,13126.923440402836,44641.33440050527,26127.528129684182,26127.528129684182,2269.1096871711916,2269.1096871711916,2269.1096871711916,2269.1096871711916,2269.1096871711916,2269.1096871711916,0.0,0.0,0.0,28396.637816855375
2010-12-09,26092.963212569364,19975.071308652336,51627.95161491963,26092.963212569364,26092.963212569364,10223.81947448327,10223.81947448327,10223.81947448327,10223.81947448327,10223.81947448327,10223.81947448327,0.0,0.0,0.0,36316.78268705263
2010-12-10,26058.398295454554,10094.316605345244,42008.07294028817,26058.398295454554,26058.398295454554,75.4328380500504,75.4328380500504,75.4328380500504,75.4328380500504,75.4328380500504,75.4328380500504,0.0,0.0,0.0,26133.831133504606
2010-12-12,25989.26846122492,2324.5638205143373,34150.88915557006,25989.26846122492,25989.26846122492,-8015.761444092283,-8015.761444092283,-8015.761444092283,-8015.761444092283,-8015.761444092283,-8015.761444092283,0.0,0.0,0.0,17973.507017132637
2010-12-13,25954.703544110103,11955.662698491014,44621.26786452078,25954.703544110103,25954.703544110103,3121.2522497654445,3121.2522497654445,3121.2522497654445,3121.2522497654445,3121.2522497654445,3121.2522497654445,0.0,0.0,0.0,29075.955793875546
2010-12-14,25920.138626995285,15030.416225530149,47358.41855114548,25920.138626995285,25920.138626995285,5961.846001156551,5961.846001156551,5961.846001156551,5961.846001156551,5961.846001156551,5961.846001156551,0.0,0.0,0.0,31881.984628151837
2010-12-15,25885.573709880475,12757.622438342722,44202.09456366951,25885.573709880475,25885.573709880475,2269.1096871725213,2269.1096871725213,2269.1096871725213,2269.1096871725213,2269.1096871725213,2269.1096871725213,0.0,0.0,0.0,28154.683397052995
2010-12-16,25851.008790795793,20572.81750620954,52742.62322298172,25851.008790795793,25851.008790795793,10223.819474482456,10223.819474482456,10223.819474482456,10223.819474482456,10223.819474482456,10223.819474482456,0.0,0.0,0.0,36074.82826527825
2010-12-17,25816.44387171112,10407.096563794981,41647.00448564469,25816.44387171112,25816.44387171112,75.4328380299899,75.4328380299899,75.4328380299899,75.4328380299899,75.4328380299899,75.4328380299899,0.0,0.0,0.0,25891.876709741107
2010-12-19,25747.314033541763,1987.1446801835828,33450.33707364212,25747.314033541763,25747.314033541763,-8015.761444068846,-8015.761444068846,-8015.761444068846,-8015.761444068846,-8015.761444068846,-8015.761444068846,0.0,0.0,0.0,17731.552589472918
2010-12-20,25712.749114457085,12368.261670918168,45248.32807316141,25712.749114457085,25712.749114457085,3121.2522497691407,3121.2522497691407,3121.2522497691407,3121.2522497691407,3121.2522497691407,3121.2522497691407,0.0,0.0,0.0,28834.001364226227
2010-12-21,25678.18419537241,15671.880016406827,47716.32613720369,25678.18419537241,25678.18419537241,5961.846001165024,5961.846001165024,5961.846001165024,5961.846001165024,5961.846001165024,5961.846001165024,0.0,0.0,0.0,31640.030196537435
2010-12-22,25643.619276287736,11597.144986896063,43155.73596572423,25643.619276287736,25643.619276287736,2269.109687176447,2269.109687176447,2269.109687176447,2269.109687176447,2269.109687176447,2269.109687176447,0.0,0.0,0.0,27912.728963464182
2010-12-23,25609.05435720306,20253.405224345453,51854.833505473856,25609.05435720306,25609.05435720306,10223.819474486609,10223.819474486609,10223.819474486609,10223.819474486609,10223.819474486609,10223.819474486609,0.0,0.0,0.0,35832.87383168966
2011-01-04,25194.27532818694,15190.449126389596,46923.67465449024,25194.27532818694,25194.27532818694,5961.846001165851,5961.846001165851,5961.846001165851,5961.846001165851,5961.846001165851,5961.846001165851,0.0,0.0,0.0,31156.12132935279
2011-01-05,25159.710409102263,12345.955628376703,42492.139621356204,25159.710409102263,25159.710409102263,2269.109687169924,2269.109687169924,2269.109687169924,2269.109687169924,2269.109687169924,2269.109687169924,0.0,0.0,0.0,27428.820096272186
2011-01-06,25125.145490017585,18941.366648196945,50974.1363538414,25125.145490017585,25125.145490017585,10223.81947448498,10223.81947448498,10223.81947448498,10223.81947448498,10223.81947448498,10223.81947448498,0.0,0.0,0.0,35348.964964502564
2011-01-07,25090.580570932907,8891.412443322286,40510.1091182042,25090.580570932907,25090.580570932907,75.43283807761051,75.43283807761051,75.43283807761051,75.43283807761051,75.43283807761051,75.43283807761051,0.0,0.0,0.0,25166.013409010517
2011-01-09,25021.45073276356,781.2444005510519,34099.1062028931,25021.45073276356,25021.45073276356,-8015.7614440802,-8015.7614440802,-8015.7614440802,-8015.7614440802,-8015.7614440802,-8015.7614440802,0.0,0.0,0.0,17005.68928868336
2011-01-10,24986.88581367888,11342.630309082131,43933.748115668954,24986.88581367888,24986.88581367888,3121.2522497654604,3121.2522497654604,3121.2522497654604,3121.2522497654604,3121.2522497654604,3121.2522497654604,0.0,0.0,0.0,28108.13806344434
2011-01-11,24952.320894594202,13352.723154799882,45660.02058969,24952.320894594202,24952.320894594202,5961.846001163454,5961.846001163454,5961.846001163454,5961.846001163454,5961.846001163454,5961.846001163454,0.0,0.0,0.0,30914.166895757655
2011-01-12,24917.755975509524,12962.3713086386,42651.91983822165,24917.755975509524,24917.755975509524,2269.109687176444,2269.109687176444,2269.109687176444,2269.109687176444,2269.109687176444,2269.109687176444,0.0,0.0,0.0,27186.865662685967
2011-01-13,24883.19105642485,19819.147908274783,51420.86010819546,24883.19105642485,24883.19105642485,10223.819474484166,10223.819474484166,10223.819474484166,10223.819474484166,10223.819474484166,10223.819474484166,0.0,0.0,0.0,35107.010530909014
2011-01-14,24848.626137340172,9554.817838535508,40680.99332106971,24848.626137340172,24848.626137340172,75.43283809032867,75.43283809032867,75.43283809032867,75.43283809032867,75.43283809032867,75.43283809032867,0.0,0.0,0.0,24924.0589754305
2011-01-16,24779.496299170823,836.9305107734957,31185.267589999963,24779.496299170823,24779.496299170823,-8015.761444077913,-8015.761444077913,-8015.761444077913,-8015.761444077913,-8015.761444077913,-8015.761444077913,0.0,0.0,0.0,16763.73485509291
2011-01-17,24744.93138008615,12052.55210415834,44026.15320050718,24744.93138008615,24744.93138008615,3121.2522497764817,3121.2522497764817,3121.2522497764817,3121.2522497764817,3121.2522497764817,3121.2522497764817,0.0,0.0,0.0,27866.18362986263
2011-01-18,24710.366460951984,15258.85268167875,46910.58707613995,24710.366460951984,24710.366460951984,5961.846001161057,5961.846001161057,5961.846001161057,5961.846001161057,5961.846001161057,5961.846001161057,0.0,0.0,0.0,30672.212462113042
2011-01-19,24675.801541817815,10061.687237449867,41888.06744371693,24675.801541817815,24675.801541817815,2269.1096871685927,2269.1096871685927,2269.1096871685927,2269.1096871685927,2269.1096871685927,2269.1096871685927,0.0,0.0,0.0,26944.911228986406
2011-01-20,24641.236622683646,18403.216883591598,50991.94974300227,24641.236622683646,24641.236622683646,10223.819474488319,10223.819474488319,10223.819474488319,10223.819474488319,10223.819474488319,10223.819474488319,0.0,0.0,0.0,34865.05609717197
2011-01-21,24606.671703549477,9788.961051490069,40468.1448226949,24606.671703549477,24606.671703549477,75.43283808082916,75.43283808082916,75.43283808082916,75.43283808082916,75.43283808082916,75.43283808082916,0.0,0.0,0.0,24682.104541630306
2011-01-23,24537.541865281142,498.89594717653995,32828.33016086413,24537.541865281142,24537.541865281142,-8015.761444054477,-8015.761444054477,-8015.761444054477,-8015.761444054477,-8015.761444054477,-8015.761444054477,0.0,0.0,0.0,16521.780421226664
2011-01-24,24502.976946146973,11284.95334799921,42390.40493682603,24502.976946146973,24502.976946146973,3121.2522497433115,3121.2522497433115,3121.2522497433115,3121.2522497433115,3121.2522497433115,3121.2522497433115,0.0,0.0,0.0,27624.229195890286
2011-01-25,24468.412027012804,14197.087174574468,46121.67225601611,24468.412027012804,24468.412027012804,5961.846001164281,5961.846001164281,5961.846001164281,5961.846001164281,5961.846001164281,5961.846001164281,0.0,0.0,0.0,30430.258028177086
2011-01-26,24433.84710787864,11034.744675234733,42592.03313598445,24433.84710787864,24433.84710787864,2269.109687172517,2269.109687172517,2269.109687172517,2269.109687172517,2269.109687172517,2269.109687172517,0.0,0.0,0.0,26702.956795051155
2011-01-27,24399.282188744473,18099.225903491915,50544.56723373149,24399.282188744473,24399.282188744473,10223.819474494805,10223.819474494805,10223.819474494805,10223.819474494805,10223.819474494805,10223.819474494805,0.0,0.0,0.0,34623.10166323928
2011-01-28,24364.717269610304,8565.11342086942,39824.49018713083,24364.717269610304,24364.717269610304,75.43283806076785,75.43283806076785,75.43283806076785,75.43283806076785,75.43283806076785,75.43283806076785,0.0,0.0,0.0,24440.150107671074
2011-01-30,24295.58743134197,91.49784195860924,31303.411766307112,24295.58743134197,24295.58743134197,-8015.761444080978,-8015.761444080978,-8015.761444080978,-8015.761444080978,-8015.761444080978,-8015.761444080978,0.0,0.0,0.0,16279.825987260992
2011-01-31,24261.0225122078,11065.02512259964,42434.90777307234,24261.0225122078,24261.0225122078,3121.2522497543328,3121.2522497543328,3121.2522497543328,3121.2522497543328,3121.2522497543328,3121.2522497543328,0.0,0.0,0.0,27382.274761962133
2011-02-01,24226.457593073632,14101.794877553977,45740.24480112708,24226.457593073632,24226.457593073632,5961.8460011618845,5961.8460011618845,5961.8460011618845,5961.8460011618845,5961.8460011618845,5961.8460011618845,0.0,0.0,0.0,30188.303594235516
2011-02-02,24191.892673939466,10471.311944289018,41946.315391460295,24191.892673939466,24191.892673939466,2269.1096871764416,2269.1096871764416,2269.1096871764416,2269.1096871764416,2269.1096871764416,2269.1096871764416,0.0,0.0,0.0,26461.00236111591
2011-02-03,24157.327754805297,18345.134977331458,50390.73903344229,24157.327754805297,24157.327754805297,10223.819474477054,10223.819474477054,10223.819474477054,10223.819474477054,10223.819474477054,10223.819474477054,0.0,0.0,0.0,34381.14722928235
2011-02-04,24122.76283567113,7732.425145308455,40505.229178808404,24122.76283567113,24122.76283567113,75.43283809460901,75.43283809460901,75.43283809460901,75.43283809460901,75.43283809460901,75.43283809460901,0.0,0.0,0.0,24198.19567376574
2011-02-06,24053.632997402798,485.01406598833,32692.065418838767,24053.632997402798,24053.632997402798,-8015.761444068116,-8015.761444068116,-8015.761444068116,-8015.761444068116,-8015.761444068116,-8015.761444068116,0.0,0.0,0.0,16037.87155333468
2011-02-07,24019.068078268625,10392.713302439053,42244.432957582845,24019.068078268625,24019.068078268625,3121.2522497580276,3121.2522497580276,3121.2522497580276,3121.2522497580276,3121.2522497580276,3121.2522497580276,0.0,0.0,0.0,27140.320328026653
2011-02-08,23984.503159482425,13735.683854899104,45496.525291416205,23984.503159482425,23984.503159482425,5961.846001156862,5961.846001156862,5961.846001156862,5961.846001156862,5961.846001156862,5961.846001156862,0.0,0.0,0.0,29946.349160639285
2011-02-09,23949.938240696225,10674.04399198211,42086.15994214435,23949.938240696225,23949.938240696225,2269.109687180367,2269.109687180367,2269.109687180367,2269.109687180367,2269.109687180367,2269.109687180367,0.0,0.0,0.0,26219.047927876592
2011-02-10,23915.37332191003,18193.61883229833,51558.234631434454,23915.37332191003,23915.37332191003,10223.819474473905,10223.819474473905,10223.819474473905,10223.819474473905,10223.819474473905,10223.819474473905,0.0,0.0,0.0,34139.19279638393
2011-02-11,23880.808403123825,8167.735771577762,39595.63274639943,23880.808403123825,23880.808403123825,75.4328380745483,75.4328380745483,75.4328380745483,75.4328380745483,75.4328380745483,75.4328380745483,0.0,0.0,0.0,23956.241241198375
